Date,High,Low,Open,Close,Volume,Adj Close
2020-01-01,0.07925499975681305,0.07074499875307083,0.07083600014448166,0.07538100332021713,207485.0,0.07538100332021713
2020-01-02,0.08173099905252457,0.06816499680280685,0.07455399632453918,0.07846300303936005,238132.0,0.07846300303936005
2020-01-03,0.0812470018863678,0.0759190022945404,0.07878199964761734,0.07838699966669083,164348.0,0.07838699966669083
2020-01-04,0.08911500126123428,0.0787070021033287,0.0787070021033287,0.08720999956130981,232323.0,0.08720999956130981
2020-01-05,0.10814599692821503,0.08614899963140488,0.08720800280570984,0.10011299699544907,331818.0,0.10011299699544907
2020-01-06,0.10023099929094315,0.08422999829053879,0.10007300227880478,0.09495999664068222,364883.0,0.09495999664068222
2020-01-07,0.09885700047016144,0.08451700210571289,0.09495999664068222,0.09073100239038467,244371.0,0.09073100239038467
2020-01-08,0.10513699799776077,0.08602199703454971,0.09073100239038467,0.10041400045156479,377315.0,0.10041400045156479
2020-01-09,0.10509199649095535,0.09445100277662277,0.10040199756622314,0.09758500009775162,193691.0,0.09758500009775162
2020-01-10,0.09967099875211716,0.09314599633216858,0.09601200371980667,0.09702000021934509,178227.0,0.09702000021934509
2020-01-11,0.09888999909162521,0.0892530009150505,0.09702000021934509,0.09417799860239029,178609.0,0.09417799860239029
2020-01-12,0.0946820005774498,0.08447500318288803,0.09432599693536758,0.08548799902200699,98799.0,0.08548799902200699
2020-01-13,0.09289900213479996,0.08426400274038315,0.08549199998378754,0.09102799743413925,88250.0,0.09102799743413925
2020-01-14,0.09303999692201614,0.08783899992704391,0.09109199792146683,0.08992800116539001,160330.0,0.08992800116539001
2020-01-15,0.0948370024561882,0.08811900019645691,0.08986099809408188,0.09330999851226807,424591.0,0.09330999851226807
2020-01-16,0.09524500370025635,0.08634400367736816,0.0933379977941513,0.08920499682426453,547428.0,0.08920499682426453
2020-01-17,0.09987799823284149,0.08903200179338455,0.08924899995326996,0.09470699727535248,582071.0,0.09470699727535248
2020-01-18,0.10525500029325485,0.09244900196790695,0.09492599964141846,0.0986889973282814,642402.0,0.0986889973282814
2020-01-19,0.1063690036535263,0.09131000190973282,0.09877000004053116,0.09905300289392471,630669.0,0.09905300289392471
2020-01-20,0.10739000141620636,0.09309700131416321,0.09905300289392471,0.10517500340938568,641597.0,0.10517500340938568
2020-01-21,0.10688299685716629,0.10128600150346756,0.10512900352478027,0.10287600010633469,652176.0,0.10287600010633469
2020-01-22,0.10798200219869614,0.10182300209999084,0.1026500016450882,0.1041169986128807,683198.0,0.1041169986128807
2020-01-23,0.10746800154447556,0.09624700248241425,0.10409300029277802,0.09866400063037872,486786.0,0.09866400063037872
2020-01-24,0.11422400176525116,0.09320999681949615,0.09866400063037872,0.1004360020160675,651810.0,0.1004360020160675
2020-01-25,0.10692600160837173,0.09940999746322632,0.10014999657869339,0.10479400306940079,328909.0,0.10479400306940079
2020-01-26,0.10917600244283676,0.10308100283145905,0.10518799722194672,0.10835500061511993,477261.0,0.10835500061511993
2020-01-27,0.1148810014128685,0.10411900281906128,0.10840699821710587,0.11151699721813202,295842.0,0.11151699721813202
2020-01-28,0.1295190006494522,0.11024799942970276,0.11153099685907364,0.11969000101089478,416231.0,0.11969000101089478
2020-01-29,0.12779399752616882,0.112575002014637,0.11969000101089478,0.1174900010228157,217942.0,0.1174900010228157
2020-01-30,0.12558700144290924,0.11517900228500366,0.1175839975476265,0.12026400119066238,216226.0,0.12026400119066238
2020-01-31,0.12952899932861328,0.1171170026063919,0.12034100294113159,0.1289770007133484,199362.0,0.1289770007133484
2020-02-01,0.12888799607753754,0.11355199664831161,0.12888799607753754,0.11711400002241135,210563.0,0.11711400002241135
2020-02-02,0.12178000062704086,0.11059500277042389,0.11712200194597244,0.12108399718999863,587906.0,0.12108399718999863
2020-02-03,0.1345440000295639,0.1151370033621788,0.12108399718999863,0.11915899813175201,160033.0,0.11915899813175201
2020-02-04,0.12354499846696854,0.1104549989104271,0.11903099715709686,0.11738599836826324,185543.0,0.11738599836826324
2020-02-05,0.1257230043411255,0.11502999812364578,0.11809200048446655,0.12467499822378159,145526.0,0.12467499822378159
2020-02-06,0.13621599972248077,0.12202800065279007,0.12467499822378159,0.12908099591732025,208591.0,0.12908099591732025
2020-02-07,0.1355530023574829,0.11716300249099731,0.12901100516319275,0.12828199565410614,313507.0,0.12828199565410614
2020-02-08,0.12967300415039062,0.12352500110864639,0.1271899938583374,0.12887899577617645,188674.0,0.12887899577617645
2020-02-09,0.13289299607276917,0.1218860000371933,0.12880699336528778,0.1283009946346283,261613.0,0.1283009946346283
2020-02-10,0.13332100212574005,0.11690299957990646,0.12830699980258942,0.12245099991559982,239883.0,0.12245099991559982
2020-02-11,0.12261299788951874,0.10699500143527985,0.12261299788951874,0.11410599946975708,658653.0,0.11410599946975708
2020-02-12,0.1291780024766922,0.11181200295686722,0.11410599946975708,0.12408100068569183,862958.0,0.12408100068569183
2020-02-13,0.13254599273204803,0.12099400162696838,0.12408100068569183,0.12387599796056747,827464.0,0.12387599796056747
2020-02-14,0.13404199481010437,0.12290599942207336,0.1238040030002594,0.13145700097084045,862921.0,0.13145700097084045
2020-02-15,0.13145700097084045,0.11639799922704697,0.13145700097084045,0.11793799698352814,759216.0,0.11793799698352814
2020-02-16,0.12258800119161606,0.11181899905204773,0.118026003241539,0.1145860031247139,736333.0,0.1145860031247139
2020-02-17,0.1153080016374588,0.1016480028629303,0.1148419976234436,0.11096099764108658,788519.0,0.11096099764108658
2020-02-18,0.122700996696949,0.10988499969244003,0.11174000054597855,0.12208499759435654,852802.0,0.12208499759435654
2020-02-19,0.12232200056314468,0.10138200223445892,0.1219630017876625,0.11656200140714645,842098.0,0.11656200140714645
2020-02-20,0.11733199656009674,0.10738199949264526,0.11523900181055069,0.11662299931049347,697671.0,0.11662299931049347
2020-02-21,0.12560799717903137,0.10476399958133698,0.11670300364494324,0.12556500732898712,839633.0,0.12556500732898712
2020-02-22,0.13102200627326965,0.10855799913406372,0.12562799453735352,0.10988999903202057,771328.0,0.10988999903202057
2020-02-23,0.11587099730968475,0.10635600239038467,0.10988999903202057,0.10662300139665604,658928.0,0.10662300139665604
2020-02-24,0.11767899990081787,0.10651099681854248,0.10651099681854248,0.10960199683904648,800243.0,0.10960199683904648
