Date,High,Low,Open,Close,Volume,Adj Close
2020-01-01,0.01760599948465824,0.016262000426650047,0.016551999375224113,0.016402000561356544,140577.0,0.016402000561356544
2020-01-02,0.016820000484585762,0.016148999333381653,0.01640399917960167,0.016544999554753304,99267.0,0.016544999554753304
2020-01-03,0.01754000037908554,0.01654299907386303,0.016543999314308167,0.01722100004553795,470213.0,0.01722100004553795
2020-01-04,0.017497999593615532,0.01696000061929226,0.017338000237941742,0.017433999106287956,108553.0,0.017433999106287956
2020-01-05,0.017999999225139618,0.016971999779343605,0.01742899976670742,0.01712300069630146,382398.0,0.01712300069630146
2020-01-06,0.018052000552415848,0.017020000144839287,0.01712300069630146,0.01768999919295311,391819.0,0.01768999919295311
2020-01-07,0.01881900057196617,0.017470000311732292,0.01772800087928772,0.018744999542832375,699578.0,0.018744999542832375
2020-01-08,0.018821999430656433,0.01738099940121174,0.01874300092458725,0.018074000254273415,356305.0,0.018074000254273415
2020-01-09,0.01824899949133396,0.01735999993979931,0.018052000552415848,0.01786400005221367,271377.0,0.01786400005221367
2020-01-10,0.01851700060069561,0.016745999455451965,0.0178849995136261,0.01851700060069561,370525.0,0.01851700060069561
2020-01-11,0.018912000581622124,0.017199000343680382,0.018489999696612358,0.01785000041127205,502666.0,0.01785000041127205
2020-01-12,0.018187999725341797,0.016793999820947647,0.017782000824809074,0.018185999244451523,483898.0,0.018185999244451523
2020-01-13,0.019166000187397003,0.018007000908255577,0.01818699948489666,0.018590999767184258,1272420.0,0.018590999767184258
2020-01-14,0.019859999418258667,0.018069999292492867,0.018595999106764793,0.019081000238656998,1146289.0,0.019081000238656998
2020-01-15,0.02096799947321415,0.018857000395655632,0.019102999940514565,0.020407000556588173,933944.0,0.020407000556588173
2020-01-16,0.02054700069129467,0.01925400085747242,0.02040800079703331,0.019677000120282173,717687.0,0.019677000120282173
2020-01-17,0.02035599946975708,0.019262000918388367,0.019656000658869743,0.01968500018119812,1214507.0,0.01968500018119812
2020-01-18,0.020330000668764114,0.01925100013613701,0.019682999700307846,0.02005000039935112,274422.0,0.02005000039935112
2020-01-19,0.020349999889731407,0.01902800053358078,0.020047999918460846,0.019394999369978905,427498.0,0.019394999369978905
2020-01-20,0.019845999777317047,0.01904899999499321,0.01936900056898594,0.0196749996393919,314539.0,0.0196749996393919
2020-01-21,0.02129499986767769,0.019494999200105667,0.019648000597953796,0.020968999713659286,624096.0,0.020968999713659286
2020-01-22,0.024901999160647392,0.020930999889969826,0.02095700055360794,0.023006999865174294,992325.0,0.023006999865174294
2020-01-23,0.02696000039577484,0.021908000111579895,0.02300800010561943,0.023767000064253807,764502.0,0.023767000064253807
2020-01-24,0.023838000372052193,0.02114200033247471,0.023770000785589218,0.023083999752998352,343778.0,0.023083999752998352
2020-01-25,0.023631000891327858,0.021612999960780144,0.02305999957025051,0.02215000055730343,213200.0,0.02215000055730343
2020-01-26,0.022151000797748566,0.02105100080370903,0.022151000797748566,0.021446000784635544,312319.0,0.021446000784635544
2020-01-27,0.02220200002193451,0.020997000858187675,0.021429000422358513,0.02213600091636181,527706.0,0.02213600091636181
2020-01-28,0.023927999660372734,0.0217909999191761,0.022143999114632607,0.023019999265670776,1362029.0,0.023019999265670776
2020-01-29,0.023468000814318657,0.021921999752521515,0.023005999624729156,0.02280299924314022,843657.0,0.02280299924314022
2020-01-30,0.02318499982357025,0.021756000816822052,0.02279599942266941,0.022773999720811844,599377.0,0.022773999720811844
